# t [Myr]       r [kpc]       v [km/s]
  0.933332E+02  0.435012E+01  0.118137E+02
  0.934999E+02  0.435213E+01  0.118380E+02
  0.936666E+02  0.435419E+01  0.120902E+02
  0.938332E+02  0.435621E+01  0.118766E+02
  0.939999E+02  0.435822E+01  0.118014E+02
  0.941666E+02  0.436023E+01  0.118002E+02
  0.943332E+02  0.436226E+01  0.119282E+02
  0.944999E+02  0.436424E+01  0.116269E+02
  0.946666E+02  0.436620E+01  0.115366E+02
  0.948332E+02  0.436823E+01  0.119389E+02
  0.949999E+02  0.437025E+01  0.118653E+02
  0.951666E+02  0.437220E+01  0.114642E+02
  0.953332E+02  0.437421E+01  0.117809E+02
  0.954999E+02  0.437618E+01  0.116103E+02
  0.956666E+02  0.437816E+01  0.116167E+02
  0.958332E+02  0.438018E+01  0.118432E+02
  0.959999E+02  0.438218E+01  0.117757E+02
  0.961666E+02  0.438412E+01  0.113648E+02
  0.963332E+02  0.438604E+01  0.113326E+02
  0.964999E+02  0.438801E+01  0.115544E+02
  0.966666E+02  0.438993E+01  0.112574E+02
  0.968332E+02  0.439188E+01  0.115087E+02
  0.969999E+02  0.439378E+01  0.111479E+02
  0.971666E+02  0.439571E+01  0.113031E+02
  0.973332E+02  0.439762E+01  0.112258E+02
  0.974999E+02  0.439955E+01  0.113879E+02
  0.976666E+02  0.440146E+01  0.111978E+02
  0.978332E+02  0.440336E+01  0.111758E+02
  0.979999E+02  0.440527E+01  0.111994E+02
  0.981666E+02  0.440713E+01  0.109422E+02
  0.983332E+02  0.440906E+01  0.113369E+02
  0.984999E+02  0.441099E+01  0.113240E+02
  0.986666E+02  0.441287E+01  0.110469E+02
  0.988332E+02  0.441474E+01  0.109830E+02
  0.989999E+02  0.441665E+01  0.112467E+02
  0.991666E+02  0.441849E+01  0.108192E+02
  0.993332E+02  0.442042E+01  0.113353E+02
  0.994999E+02  0.442228E+01  0.109390E+02
  0.996666E+02  0.442421E+01  0.113074E+02
  0.998332E+02  0.442608E+01  0.109852E+02
  0.999999E+02  0.442796E+01  0.110592E+02
  0.100167E+03  0.442976E+01  0.105771E+02
  0.100333E+03  0.443159E+01  0.107720E+02
  0.100500E+03  0.443345E+01  0.109180E+02
  0.100667E+03  0.443530E+01  0.109014E+02
  0.100833E+03  0.443708E+01  0.104541E+02
  0.101000E+03  0.443889E+01  0.106351E+02
  0.101167E+03  0.444073E+01  0.107993E+02
  0.101333E+03  0.444258E+01  0.108499E+02
  0.101500E+03  0.444446E+01  0.110625E+02
  0.101667E+03  0.444637E+01  0.112053E+02
  0.101833E+03  0.444825E+01  0.110539E+02
  0.102000E+03  0.445009E+01  0.108364E+02
  0.102167E+03  0.445198E+01  0.111055E+02
  0.102333E+03  0.445384E+01  0.109009E+02
  0.102500E+03  0.445574E+01  0.112080E+02
  0.102667E+03  0.445761E+01  0.109895E+02
  0.102833E+03  0.445945E+01  0.108015E+02
  0.103000E+03  0.446124E+01  0.104868E+02
  0.103167E+03  0.446301E+01  0.104374E+02
  0.103333E+03  0.446486E+01  0.108552E+02
  0.103500E+03  0.446667E+01  0.106114E+02
  0.103667E+03  0.446849E+01  0.107054E+02
  0.103833E+03  0.447029E+01  0.105744E+02
  0.104000E+03  0.447214E+01  0.108735E+02
  0.104167E+03  0.447397E+01  0.107784E+02
  0.104333E+03  0.447575E+01  0.104627E+02
  0.104500E+03  0.447759E+01  0.108020E+02
  0.104667E+03  0.447940E+01  0.105942E+02
  0.104833E+03  0.448118E+01  0.104648E+02
  0.105000E+03  0.448296E+01  0.104605E+02
  0.105167E+03  0.448470E+01  0.102570E+02
  0.105333E+03  0.448642E+01  0.100911E+02
  0.105500E+03  0.448816E+01  0.102393E+02
  0.105667E+03  0.448994E+01  0.104417E+02
  0.105833E+03  0.449166E+01  0.101077E+02
  0.106000E+03  0.449340E+01  0.102334E+02
  0.106167E+03  0.449516E+01  0.103381E+02
  0.106333E+03  0.449692E+01  0.103644E+02
  0.106500E+03  0.449870E+01  0.104433E+02
  0.106667E+03  0.450043E+01  0.101319E+02
  0.106833E+03  0.450217E+01  0.102463E+02
  0.107000E+03  0.450388E+01  0.100632E+02
  0.107167E+03  0.450563E+01  0.102608E+02
  0.107333E+03  0.450731E+01  0.988323E+01
  0.107500E+03  0.450897E+01  0.974740E+01
  0.107667E+03  0.451072E+01  0.102973E+02
  0.107833E+03  0.451237E+01  0.967916E+01
  0.108000E+03  0.451411E+01  0.102135E+02
  0.108167E+03  0.451573E+01  0.954549E+01
  0.108333E+03  0.451741E+01  0.984836E+01
  0.108500E+03  0.451912E+01  0.100551E+02
  0.108667E+03  0.452081E+01  0.991065E+01
  0.108833E+03  0.452248E+01  0.983332E+01
  0.109000E+03  0.452419E+01  0.100400E+02
  0.109167E+03  0.452588E+01  0.994665E+01
  0.109333E+03  0.452758E+01  0.997560E+01
  0.109500E+03  0.452926E+01  0.985745E+01
  0.109667E+03  0.453093E+01  0.981778E+01
  0.109833E+03  0.453256E+01  0.960613E+01
  0.110000E+03  0.453427E+01  0.100653E+02
  0.110167E+03  0.453602E+01  0.102350E+02
  0.110333E+03  0.453770E+01  0.988108E+01
  0.110500E+03  0.453944E+01  0.102629E+02
  0.110667E+03  0.454117E+01  0.101319E+02
  0.110833E+03  0.454287E+01  0.997938E+01
  0.111000E+03  0.454454E+01  0.984027E+01
  0.111167E+03  0.454624E+01  0.998368E+01
  0.111333E+03  0.454790E+01  0.977318E+01
  0.111500E+03  0.454956E+01  0.970494E+01
  0.111667E+03  0.455116E+01  0.943810E+01
  0.111833E+03  0.455280E+01  0.962926E+01
  0.112000E+03  0.455448E+01  0.986175E+01
  0.112167E+03  0.455607E+01  0.934788E+01
  0.112333E+03  0.455775E+01  0.990420E+01
  0.112500E+03  0.455941E+01  0.975385E+01
  0.112667E+03  0.456097E+01  0.912926E+01
  0.112833E+03  0.456256E+01  0.935695E+01
  0.113000E+03  0.456415E+01  0.931089E+01
  0.113167E+03  0.456576E+01  0.951161E+01
  0.113333E+03  0.456736E+01  0.936936E+01
  0.113500E+03  0.456897E+01  0.949824E+01
  0.113667E+03  0.457052E+01  0.908845E+01
  0.113833E+03  0.457209E+01  0.923189E+01
  0.114000E+03  0.457365E+01  0.916960E+01
  0.114167E+03  0.457520E+01  0.910302E+01
  0.114333E+03  0.457676E+01  0.917437E+01
  0.114500E+03  0.457832E+01  0.912235E+01
  0.114667E+03  0.457982E+01  0.884741E+01
  0.114833E+03  0.458140E+01  0.926244E+01
  0.115000E+03  0.458295E+01  0.912618E+01
  0.115167E+03  0.458457E+01  0.950732E+01
  0.115333E+03  0.458613E+01  0.919370E+01
  0.115500E+03  0.458769E+01  0.916054E+01
  0.115667E+03  0.458927E+01  0.929036E+01
  0.115833E+03  0.459081E+01  0.901280E+01
  0.116000E+03  0.459233E+01  0.895696E+01
  0.116167E+03  0.459382E+01  0.871254E+01
  0.116333E+03  0.459534E+01  0.895910E+01
  0.116500E+03  0.459686E+01  0.893548E+01
  0.116667E+03  0.459840E+01  0.902354E+01
  0.116833E+03  0.459989E+01  0.878127E+01
  0.117000E+03  0.460136E+01  0.862447E+01
  0.117167E+03  0.460293E+01  0.922068E+01
  0.117333E+03  0.460436E+01  0.843329E+01
  0.117500E+03  0.460588E+01  0.889896E+01
  0.117667E+03  0.460744E+01  0.915886E+01
  0.117833E+03  0.460894E+01  0.886290E+01
  0.118000E+03  0.461047E+01  0.894407E+01
  0.118167E+03  0.461205E+01  0.932044E+01
  0.118333E+03  0.461358E+01  0.894576E+01
  0.118500E+03  0.461510E+01  0.894453E+01
  0.118667E+03  0.461664E+01  0.906267E+01
  0.118833E+03  0.461816E+01  0.893502E+01
  0.119000E+03  0.461965E+01  0.876624E+01
  0.119167E+03  0.462116E+01  0.886030E+01
  0.119333E+03  0.462267E+01  0.890111E+01
  0.119500E+03  0.462419E+01  0.889942E+01
  0.119667E+03  0.462571E+01  0.894836E+01
  0.119833E+03  0.462710E+01  0.812570E+01
  0.120000E+03  0.462857E+01  0.865195E+01
  0.120167E+03  0.463005E+01  0.873831E+01
  0.120333E+03  0.463148E+01  0.838560E+01
  0.120500E+03  0.463290E+01  0.832331E+01
  0.120667E+03  0.463435E+01  0.855573E+01
  0.120833E+03  0.463579E+01  0.843715E+01
  0.121000E+03  0.463719E+01  0.820732E+01
  0.121167E+03  0.463864E+01  0.856647E+01
  0.121333E+03  0.464008E+01  0.843457E+01
  0.121500E+03  0.464154E+01  0.857291E+01
  0.121667E+03  0.464298E+01  0.845004E+01
  0.121833E+03  0.464442E+01  0.850374E+01
  0.122000E+03  0.464585E+01  0.835381E+01
  0.122167E+03  0.464735E+01  0.882593E+01
  0.122333E+03  0.464873E+01  0.814330E+01
  0.122500E+03  0.465011E+01  0.811066E+01
  0.122667E+03  0.465150E+01  0.813429E+01
  0.122833E+03  0.465287E+01  0.806382E+01
  0.123000E+03  0.465430E+01  0.837014E+01
  0.123167E+03  0.465566E+01  0.801656E+01
  0.123333E+03  0.465698E+01  0.777129E+01
  0.123500E+03  0.465839E+01  0.825500E+01
  0.123667E+03  0.465977E+01  0.811711E+01
  0.123833E+03  0.466119E+01  0.832761E+01
  0.124000E+03  0.466256E+01  0.810034E+01
  0.124167E+03  0.466387E+01  0.765530E+01
  0.124333E+03  0.466518E+01  0.772618E+01
  0.124500E+03  0.466651E+01  0.780391E+01
  0.124667E+03  0.466787E+01  0.796205E+01
  0.124833E+03  0.466920E+01  0.782324E+01
  0.125000E+03  0.467052E+01  0.779317E+01
  0.125167E+03  0.467186E+01  0.787828E+01
  0.125333E+03  0.467323E+01  0.802730E+01
  0.125500E+03  0.467456E+01  0.784432E+01
  0.125667E+03  0.467587E+01  0.764671E+01
  0.125833E+03  0.467721E+01  0.787479E+01
  0.126000E+03  0.467861E+01  0.826317E+01
  0.126167E+03  0.467996E+01  0.791090E+01
  0.126333E+03  0.468133E+01  0.805052E+01
  0.126500E+03  0.468269E+01  0.797360E+01
  0.126667E+03  0.468408E+01  0.818155E+01
  0.126833E+03  0.468541E+01  0.785076E+01
  0.127000E+03  0.468675E+01  0.783613E+01
  0.127167E+03  0.468809E+01  0.789761E+01
  0.127333E+03  0.468941E+01  0.774591E+01
  0.127500E+03  0.469077E+01  0.799508E+01
  0.127667E+03  0.469206E+01  0.759301E+01
  0.127833E+03  0.469341E+01  0.788942E+01
  0.128000E+03  0.469471E+01  0.763811E+01
  0.128167E+03  0.469604E+01  0.782968E+01
  0.128333E+03  0.469733E+01  0.757368E+01
  0.128500E+03  0.469865E+01  0.774766E+01
  0.128667E+03  0.469997E+01  0.778243E+01
  0.128833E+03  0.470134E+01  0.805696E+01
  0.129000E+03  0.470263E+01  0.757582E+01
  0.129167E+03  0.470394E+01  0.768791E+01
  0.129333E+03  0.470523E+01  0.759945E+01
  0.129500E+03  0.470650E+01  0.746628E+01
  0.129667E+03  0.470780E+01  0.759516E+01
  0.129833E+03  0.470909E+01  0.759984E+01
  0.130000E+03  0.471034E+01  0.736747E+01
  0.130167E+03  0.471165E+01  0.766819E+01
  0.130333E+03  0.471292E+01  0.748384E+01
  0.130500E+03  0.471411E+01  0.701485E+01
  0.130667E+03  0.471534E+01  0.718526E+01
  0.130833E+03  0.471661E+01  0.750533E+01
  0.131000E+03  0.471787E+01  0.736924E+01
  0.131167E+03  0.471910E+01  0.722393E+01
  0.131333E+03  0.472035E+01  0.738466E+01
  0.131500E+03  0.472152E+01  0.686700E+01
  0.131667E+03  0.472276E+01  0.725185E+01
  0.131833E+03  0.472405E+01  0.758656E+01
  0.132000E+03  0.472530E+01  0.734170E+01
  0.132167E+03  0.472646E+01  0.685411E+01
  0.132333E+03  0.472768E+01  0.711223E+01
  0.132500E+03  0.472893E+01  0.738466E+01
  0.132667E+03  0.473007E+01  0.666294E+01
  0.132833E+03  0.473129E+01  0.718097E+01
  0.133000E+03  0.473247E+01  0.695721E+01
  0.133167E+03  0.473363E+01  0.678108E+01
  0.133333E+03  0.473486E+01  0.723037E+01
  0.133500E+03  0.473607E+01  0.710972E+01
  0.133667E+03  0.473733E+01  0.745124E+01
  0.133833E+03  0.473853E+01  0.702380E+01
  0.134000E+03  0.473980E+01  0.748599E+01
  0.134167E+03  0.474104E+01  0.727119E+01
  0.134333E+03  0.474228E+01  0.726829E+01
  0.134500E+03  0.474349E+01  0.710327E+01
  0.134667E+03  0.474471E+01  0.716378E+01
  0.134833E+03  0.474593E+01  0.717416E+01
  0.135000E+03  0.474714E+01  0.712905E+01
  0.135167E+03  0.474838E+01  0.726045E+01
  0.135333E+03  0.474956E+01  0.694862E+01
  0.135500E+03  0.475079E+01  0.723645E+01
  0.135667E+03  0.475199E+01  0.703060E+01
  0.135833E+03  0.475317E+01  0.697440E+01
  0.136000E+03  0.475437E+01  0.701485E+01
  0.136167E+03  0.475556E+01  0.700519E+01
  0.136333E+03  0.475674E+01  0.691175E+01
  0.136500E+03  0.475793E+01  0.700447E+01
  0.136667E+03  0.475906E+01  0.663570E+01
  0.136833E+03  0.476023E+01  0.688383E+01
  0.137000E+03  0.476143E+01  0.707608E+01
  0.137167E+03  0.476257E+01  0.670986E+01
  0.137333E+03  0.476370E+01  0.662643E+01
  0.137500E+03  0.476487E+01  0.686341E+01
  0.137667E+03  0.476598E+01  0.652299E+01
  0.137833E+03  0.476709E+01  0.649755E+01
  0.138000E+03  0.476820E+01  0.654514E+01
  0.138167E+03  0.476929E+01  0.640734E+01
  0.138333E+03  0.477042E+01  0.661999E+01
  0.138500E+03  0.477156E+01  0.674276E+01
  0.138667E+03  0.477267E+01  0.651044E+01
  0.138833E+03  0.477383E+01  0.682834E+01
  0.139000E+03  0.477501E+01  0.688454E+01
  0.139167E+03  0.477608E+01  0.630853E+01
  0.139333E+03  0.477721E+01  0.666475E+01
  0.139500E+03  0.477828E+01  0.625977E+01
  0.139667E+03  0.477934E+01  0.624839E+01
  0.139833E+03  0.478049E+01  0.672274E+01
  0.140000E+03  0.478161E+01  0.659059E+01
  0.140167E+03  0.478269E+01  0.634043E+01
  0.140333E+03  0.478384E+01  0.675316E+01
  0.140500E+03  0.478493E+01  0.643130E+01
  0.140667E+03  0.478604E+01  0.651259E+01
  0.140833E+03  0.478709E+01  0.617599E+01
  0.141000E+03  0.478818E+01  0.642634E+01
  0.141167E+03  0.478929E+01  0.651474E+01
  0.141333E+03  0.479044E+01  0.672773E+01
  0.141500E+03  0.479158E+01  0.669731E+01
  0.141667E+03  0.479272E+01  0.669946E+01
  0.141833E+03  0.479380E+01  0.633893E+01
  0.142000E+03  0.479489E+01  0.641808E+01
  0.142167E+03  0.479600E+01  0.652333E+01
  0.142333E+03  0.479711E+01  0.654729E+01
  0.142500E+03  0.479823E+01  0.653407E+01
  0.142667E+03  0.479932E+01  0.643278E+01
  0.142833E+03  0.480041E+01  0.638222E+01
  0.143000E+03  0.480152E+01  0.655984E+01
  0.143167E+03  0.480262E+01  0.645426E+01
  0.143333E+03  0.480373E+01  0.653903E+01
  0.143500E+03  0.480479E+01  0.617719E+01
  0.143667E+03  0.480580E+01  0.597591E+01
  0.143833E+03  0.480689E+01  0.641626E+01
  0.144000E+03  0.480799E+01  0.641131E+01
  0.144167E+03  0.480902E+01  0.607409E+01
  0.144333E+03  0.481011E+01  0.640832E+01
  0.144500E+03  0.481120E+01  0.641775E+01
  0.144667E+03  0.481231E+01  0.648863E+01
  0.144833E+03  0.481338E+01  0.628802E+01
  0.145000E+03  0.481440E+01  0.599462E+01
  0.145167E+03  0.481545E+01  0.621370E+01
  0.145333E+03  0.481646E+01  0.591576E+01
  0.145500E+03  0.481755E+01  0.637974E+01
  0.145667E+03  0.481862E+01  0.632754E+01
  0.145833E+03  0.481965E+01  0.601242E+01
  0.146000E+03  0.482068E+01  0.608761E+01
  0.146167E+03  0.482170E+01  0.600536E+01
  0.146333E+03  0.482271E+01  0.591361E+01
  0.146500E+03  0.482367E+01  0.564725E+01
  0.146667E+03  0.482468E+01  0.590871E+01
  0.146833E+03  0.482566E+01  0.575895E+01
  0.147000E+03  0.482666E+01  0.588139E+01
  0.147167E+03  0.482770E+01  0.614497E+01
  0.147333E+03  0.482865E+01  0.555059E+01
  0.147500E+03  0.482969E+01  0.614068E+01
  0.147667E+03  0.483070E+01  0.591637E+01
  0.147833E+03  0.483167E+01  0.572185E+01
  0.148000E+03  0.483267E+01  0.587649E+01
  0.148167E+03  0.483371E+01  0.608608E+01
  0.148333E+03  0.483475E+01  0.608698E+01
  0.148500E+03  0.483575E+01  0.587435E+01
  0.148667E+03  0.483673E+01  0.577614E+01
  0.148833E+03  0.483769E+01  0.566229E+01
  0.149000E+03  0.483873E+01  0.608054E+01
  0.149167E+03  0.483968E+01  0.556992E+01
  0.149333E+03  0.484065E+01  0.573532E+01
  0.149500E+03  0.484166E+01  0.590227E+01
  0.149667E+03  0.484266E+01  0.591791E+01
  0.149833E+03  0.484365E+01  0.579547E+01
  0.150000E+03  0.484466E+01  0.591515E+01
  0.150167E+03  0.484570E+01  0.610909E+01
  0.150333E+03  0.484673E+01  0.606612E+01
  0.150500E+03  0.484778E+01  0.617719E+01
  0.150667E+03  0.484885E+01  0.627234E+01
  0.150833E+03  0.484983E+01  0.576481E+01
  0.151000E+03  0.485081E+01  0.576540E+01
  0.151167E+03  0.485177E+01  0.565585E+01
  0.151333E+03  0.485279E+01  0.600536E+01
  0.151500E+03  0.485382E+01  0.602593E+01
  0.151667E+03  0.485485E+01  0.607409E+01
  0.151833E+03  0.485579E+01  0.548129E+01
  0.152000E+03  0.485678E+01  0.586051E+01
  0.152167E+03  0.485775E+01  0.571111E+01
  0.152333E+03  0.485877E+01  0.598389E+01
  0.152500E+03  0.485978E+01  0.590717E+01
  0.152667E+03  0.486072E+01  0.555274E+01
  0.152833E+03  0.486173E+01  0.593449E+01
  0.153000E+03  0.486269E+01  0.561933E+01
  0.153167E+03  0.486365E+01  0.566444E+01
  0.153333E+03  0.486459E+01  0.550277E+01
  0.153500E+03  0.486553E+01  0.553555E+01
  0.153667E+03  0.486652E+01  0.581910E+01
  0.153833E+03  0.486747E+01  0.556291E+01
  0.154000E+03  0.486844E+01  0.568377E+01
  0.154167E+03  0.486936E+01  0.542759E+01
  0.154333E+03  0.487032E+01  0.564296E+01
  0.154500E+03  0.487122E+01  0.530786E+01
  0.154667E+03  0.487206E+01  0.491641E+01
  0.154833E+03  0.487303E+01  0.572029E+01
  0.155000E+03  0.487394E+01  0.533793E+01
  0.155167E+03  0.487490E+01  0.564453E+01
  0.155333E+03  0.487582E+01  0.541526E+01
  0.155500E+03  0.487673E+01  0.534652E+01
  0.155667E+03  0.487762E+01  0.521925E+01
  0.155833E+03  0.487855E+01  0.543404E+01
  0.156000E+03  0.487948E+01  0.550604E+01
  0.156167E+03  0.488043E+01  0.556076E+01
  0.156333E+03  0.488133E+01  0.526006E+01
  0.156500E+03  0.488219E+01  0.505705E+01
  0.156667E+03  0.488308E+01  0.525792E+01
  0.156833E+03  0.488401E+01  0.542974E+01
  0.157000E+03  0.488493E+01  0.543515E+01
  0.157167E+03  0.488579E+01  0.505602E+01
  0.157333E+03  0.488667E+01  0.516771E+01
  0.157500E+03  0.488763E+01  0.562362E+01
  0.157667E+03  0.488849E+01  0.505439E+01
  0.157833E+03  0.488936E+01  0.514838E+01
  0.158000E+03  0.489032E+01  0.559570E+01
  0.158167E+03  0.489122E+01  0.529497E+01
  0.158333E+03  0.489213E+01  0.536586E+01
  0.158500E+03  0.489311E+01  0.577340E+01
  0.158667E+03  0.489404E+01  0.544104E+01
  0.158833E+03  0.489502E+01  0.577828E+01
  0.159000E+03  0.489602E+01  0.588723E+01
  0.159167E+03  0.489694E+01  0.538034E+01
  0.159333E+03  0.489789E+01  0.558338E+01
  0.159500E+03  0.489881E+01  0.537605E+01
  0.159667E+03  0.489972E+01  0.537175E+01
  0.159833E+03  0.490059E+01  0.514299E+01
  0.160000E+03  0.490149E+01  0.528798E+01
  0.160167E+03  0.490238E+01  0.519992E+01
  0.160333E+03  0.490322E+01  0.494749E+01
  0.160500E+03  0.490411E+01  0.520207E+01
  0.160667E+03  0.490501E+01  0.529013E+01
  0.160833E+03  0.490592E+01  0.538519E+01
  0.161000E+03  0.490688E+01  0.561288E+01
  0.161167E+03  0.490782E+01  0.550706E+01
  0.161333E+03  0.490869E+01  0.516394E+01
  0.161500E+03  0.490959E+01  0.526705E+01
  0.161667E+03  0.491046E+01  0.512260E+01
  0.161833E+03  0.491132E+01  0.502217E+01
  0.162000E+03  0.491221E+01  0.526060E+01
  0.162166E+03  0.491308E+01  0.510594E+01
  0.162333E+03  0.491395E+01  0.508394E+01
  0.162500E+03  0.491479E+01  0.495128E+01
  0.162666E+03  0.491564E+01  0.497061E+01
  0.162833E+03  0.491651E+01  0.514623E+01
  0.163000E+03  0.491739E+01  0.517415E+01
  0.163166E+03  0.491826E+01  0.508928E+01
  0.163333E+03  0.491916E+01  0.528584E+01
  0.163500E+03  0.492000E+01  0.496581E+01
  0.163666E+03  0.492086E+01  0.504846E+01
  0.163833E+03  0.492168E+01  0.483264E+01
  0.164000E+03  0.492256E+01  0.512475E+01
  0.164166E+03  0.492338E+01  0.482455E+01
  0.164333E+03  0.492420E+01  0.481380E+01
  0.164500E+03  0.492507E+01  0.515052E+01
  0.164666E+03  0.492590E+01  0.484603E+01
  0.164833E+03  0.492675E+01  0.502431E+01
  0.165000E+03  0.492760E+01  0.499803E+01
  0.165166E+03  0.492848E+01  0.512957E+01
  0.165333E+03  0.492929E+01  0.479018E+01
  0.165500E+03  0.493018E+01  0.519348E+01
  0.165666E+03  0.493101E+01  0.489328E+01
  0.165833E+03  0.493188E+01  0.513172E+01
  0.166000E+03  0.493272E+01  0.494648E+01
  0.166166E+03  0.493358E+01  0.503935E+01
  0.166333E+03  0.493444E+01  0.505172E+01
  0.166500E+03  0.493540E+01  0.566014E+01
  0.166666E+03  0.493627E+01  0.510594E+01
  0.166833E+03  0.493717E+01  0.528584E+01
  0.167000E+03  0.493806E+01  0.521979E+01
  0.167166E+03  0.493892E+01  0.504365E+01
  0.167333E+03  0.493980E+01  0.516341E+01
  0.167500E+03  0.494070E+01  0.527349E+01
  0.167666E+03  0.494159E+01  0.522623E+01
  0.167833E+03  0.494242E+01  0.487990E+01
  0.168000E+03  0.494322E+01  0.474243E+01
  0.168166E+03  0.494405E+01  0.486586E+01
  0.168333E+03  0.494490E+01  0.499588E+01
  0.168500E+03  0.494573E+01  0.486486E+01
  0.168666E+03  0.494654E+01  0.474985E+01
  0.168833E+03  0.494736E+01  0.486271E+01
  0.169000E+03  0.494821E+01  0.496417E+01
  0.169166E+03  0.494904E+01  0.486106E+01
  0.169333E+03  0.494988E+01  0.497225E+01
  0.169500E+03  0.495079E+01  0.531860E+01
  0.169666E+03  0.495162E+01  0.490567E+01
  0.169833E+03  0.495242E+01  0.468707E+01
  0.170000E+03  0.495322E+01  0.469996E+01
  0.170166E+03  0.495402E+01  0.470162E+01
  0.170333E+03  0.495484E+01  0.483958E+01
  0.170500E+03  0.495563E+01  0.459255E+01
  0.170666E+03  0.495644E+01  0.479613E+01
  0.170833E+03  0.495723E+01  0.463337E+01
  0.171000E+03  0.495802E+01  0.461189E+01
  0.171166E+03  0.495882E+01  0.472955E+01
  0.171333E+03  0.495962E+01  0.468874E+01
  0.171500E+03  0.496042E+01  0.469185E+01
  0.171666E+03  0.496123E+01  0.477465E+01
  0.171833E+03  0.496204E+01  0.473814E+01
  0.172000E+03  0.496285E+01  0.478637E+01
  0.172166E+03  0.496369E+01  0.494433E+01
  0.172333E+03  0.496441E+01  0.421621E+01
  0.172500E+03  0.496521E+01  0.472622E+01
  0.172666E+03  0.496594E+01  0.428924E+01
  0.172833E+03  0.496671E+01  0.451522E+01
  0.173000E+03  0.496749E+01  0.458564E+01
  0.173166E+03  0.496828E+01  0.461404E+01
  0.173333E+03  0.496905E+01  0.452811E+01
  0.173500E+03  0.496983E+01  0.457920E+01
  0.173666E+03  0.497060E+01  0.455174E+01
  0.173833E+03  0.497140E+01  0.469996E+01
  0.174000E+03  0.497218E+01  0.455128E+01
  0.174166E+03  0.497303E+01  0.504365E+01
  0.174333E+03  0.497385E+01  0.479232E+01
  0.174500E+03  0.497464E+01  0.462215E+01
  0.174666E+03  0.497546E+01  0.481761E+01
  0.174833E+03  0.497630E+01  0.492816E+01
  0.175000E+03  0.497713E+01  0.491426E+01
  0.175166E+03  0.497795E+01  0.478754E+01
  0.175333E+03  0.497874E+01  0.464244E+01
  0.175500E+03  0.497959E+01  0.503884E+01
  0.175666E+03  0.498034E+01  0.440522E+01
  0.175833E+03  0.498117E+01  0.484437E+01
  0.176000E+03  0.498193E+01  0.446321E+01
  0.176166E+03  0.498268E+01  0.439878E+01
  0.176333E+03  0.498348E+01  0.470211E+01
  0.176500E+03  0.498422E+01  0.438634E+01
  0.176666E+03  0.498501E+01  0.460282E+01
  0.176833E+03  0.498573E+01  0.426605E+01
  0.177000E+03  0.498653E+01  0.469566E+01
  0.177166E+03  0.498726E+01  0.428709E+01
  0.177333E+03  0.498803E+01  0.452382E+01
  0.177500E+03  0.498883E+01  0.472144E+01
  0.177666E+03  0.498955E+01  0.418614E+01
  0.177833E+03  0.499030E+01  0.440353E+01
  0.178000E+03  0.499109E+01  0.468063E+01
  0.178166E+03  0.499185E+01  0.441811E+01
  0.178333E+03  0.499263E+01  0.461404E+01
  0.178500E+03  0.499334E+01  0.417970E+01
  0.178666E+03  0.499409E+01  0.437560E+01
  0.178833E+03  0.499478E+01  0.409635E+01
  0.179000E+03  0.499553E+01  0.436227E+01
  0.179166E+03  0.499632E+01  0.466129E+01
  0.179333E+03  0.499702E+01  0.409420E+01
  0.179500E+03  0.499776E+01  0.438374E+01
  0.179666E+03  0.499848E+01  0.419731E+01
  0.179833E+03  0.499921E+01  0.428968E+01
  0.180000E+03  0.499992E+01  0.421406E+01
  0.180166E+03  0.500069E+01  0.452382E+01
  0.180333E+03  0.500143E+01  0.435627E+01
  0.180500E+03  0.500216E+01  0.427206E+01
  0.180666E+03  0.500283E+01  0.393740E+01
  0.180833E+03  0.500357E+01  0.432620E+01
  0.181000E+03  0.500436E+01  0.463289E+01
  0.181166E+03  0.500508E+01  0.427894E+01
  0.181333E+03  0.500583E+01  0.435627E+01
  0.181500E+03  0.500653E+01  0.412385E+01
  0.181666E+03  0.500732E+01  0.466774E+01
  0.181833E+03  0.500809E+01  0.452550E+01
  0.182000E+03  0.500882E+01  0.426605E+01
  0.182166E+03  0.500958E+01  0.449374E+01
  0.182333E+03  0.501036E+01  0.458564E+01
  0.182500E+03  0.501116E+01  0.468492E+01
  0.182666E+03  0.501195E+01  0.465485E+01
  0.182833E+03  0.501269E+01  0.434723E+01
  0.183000E+03  0.501346E+01  0.450663E+01
  0.183166E+03  0.501425E+01  0.462907E+01
  0.183333E+03  0.501501E+01  0.447610E+01
  0.183500E+03  0.501575E+01  0.437775E+01
  0.183666E+03  0.501646E+01  0.416509E+01
  0.183833E+03  0.501722E+01  0.442670E+01
  0.184000E+03  0.501795E+01  0.429183E+01
  0.184166E+03  0.501866E+01  0.416939E+01
  0.184333E+03  0.501938E+01  0.423769E+01
  0.184500E+03  0.502012E+01  0.434553E+01
  0.184666E+03  0.502083E+01  0.416939E+01
  0.184833E+03  0.502158E+01  0.445033E+01
  0.185000E+03  0.502230E+01  0.419516E+01
  0.185166E+03  0.502304E+01  0.435153E+01
  0.185333E+03  0.502376E+01  0.425746E+01
  0.185500E+03  0.502440E+01  0.375696E+01
  0.185666E+03  0.502512E+01  0.419688E+01
  0.185833E+03  0.502580E+01  0.403621E+01
  0.186000E+03  0.502656E+01  0.442071E+01
  0.186166E+03  0.502732E+01  0.447610E+01
  0.186333E+03  0.502804E+01  0.426175E+01
