# extracted from file 'T5_front_zeus.dat'
# Zeus i-front velocities weren't presented in the paper, so I left them out as well.
# Time (Myr)     rI [kpc]       vI [km/s]     
    4.443220e+02   8.496090e+00            nan
    4.460070e+02   8.496090e+00            nan
    4.477210e+02   8.496090e+00            nan
    4.494200e+02   8.613280e+00            nan
    4.510910e+02   8.613280e+00            nan
    4.527550e+02   8.613280e+00            nan
    4.544270e+02   8.613280e+00            nan
    4.561250e+02   8.613280e+00            nan
    4.578190e+02   8.613280e+00            nan
    4.594830e+02   8.613280e+00            nan
    4.611370e+02   8.613280e+00            nan
    4.627960e+02   8.730470e+00            nan
    4.644790e+02   8.730470e+00            nan
    4.661710e+02   8.730470e+00            nan
    4.678300e+02   8.730470e+00            nan
    4.694750e+02   8.730470e+00            nan
    4.711230e+02   8.730470e+00            nan
    4.727910e+02   8.730470e+00            nan
    4.744840e+02   8.730470e+00            nan
    4.761400e+02   8.730470e+00            nan
    4.777790e+02   8.847660e+00            nan
    4.794170e+02   8.847660e+00            nan
    4.810710e+02   8.847660e+00            nan
    4.827600e+02   8.847660e+00            nan
    4.844160e+02   8.847660e+00            nan
    4.860500e+02   8.847660e+00            nan
    4.876800e+02   8.847660e+00            nan
    4.893230e+02   8.847660e+00            nan
    4.909940e+02   8.847660e+00            nan
    4.926540e+02   8.964840e+00            nan
    4.942870e+02   8.964840e+00            nan
    4.959110e+02   8.964840e+00            nan
    4.975430e+02   8.964840e+00            nan
    4.991980e+02   8.964840e+00            nan
