# extracted from file 'T6_front_zeus.dat'
# no velocities were available, so I zero padded the data.
# Time (Myr)     rI [kpc]       vI [km/s]     
    1.440910e+01   3.280980e-01   0.000000e+00
    1.442460e+01   3.280980e-01   0.000000e+00
    1.443490e+01   3.280980e-01   0.000000e+00
    1.444380e+01   3.280980e-01   0.000000e+00
    1.448230e+01   3.280980e-01   0.000000e+00
    1.449000e+01   3.280980e-01   0.000000e+00
    1.452020e+01   3.280980e-01   0.000000e+00
    1.452810e+01   3.343480e-01   0.000000e+00
    1.455140e+01   3.343480e-01   0.000000e+00
    1.455750e+01   3.343480e-01   0.000000e+00
    1.460070e+01   3.343480e-01   0.000000e+00
    1.464290e+01   3.343480e-01   0.000000e+00
    1.464880e+01   3.343480e-01   0.000000e+00
    1.467560e+01   3.343480e-01   0.000000e+00
    1.468400e+01   3.343480e-01   0.000000e+00
    1.469680e+01   3.343480e-01   0.000000e+00
    1.470880e+01   3.343480e-01   0.000000e+00
    1.471730e+01   3.343480e-01   0.000000e+00
    1.475980e+01   3.343480e-01   0.000000e+00
    1.476690e+01   3.343480e-01   0.000000e+00
    1.480640e+01   3.405970e-01   0.000000e+00
    1.482360e+01   3.405970e-01   0.000000e+00
    1.483680e+01   3.405970e-01   0.000000e+00
    1.485060e+01   3.405970e-01   0.000000e+00
    1.485720e+01   3.405970e-01   0.000000e+00
    1.490130e+01   3.405970e-01   0.000000e+00
    1.491140e+01   3.405970e-01   0.000000e+00
    1.492390e+01   3.405970e-01   0.000000e+00
    1.493110e+01   3.405970e-01   0.000000e+00
    1.497410e+01   3.405970e-01   0.000000e+00
    1.498320e+01   3.405970e-01   0.000000e+00
    1.501740e+01   3.405970e-01   0.000000e+00
    1.502500e+01   3.405970e-01   0.000000e+00
    1.505670e+01   3.405970e-01   0.000000e+00
    1.507130e+01   3.405970e-01   0.000000e+00
    1.508250e+01   3.468470e-01   0.000000e+00
    1.509030e+01   3.468470e-01   0.000000e+00
    1.512230e+01   3.468470e-01   0.000000e+00
    1.512820e+01   3.468470e-01   0.000000e+00
    1.515750e+01   3.468470e-01   0.000000e+00
    1.516500e+01   3.468470e-01   0.000000e+00
    1.517390e+01   3.468470e-01   0.000000e+00
    1.519100e+01   3.468470e-01   0.000000e+00
    1.519780e+01   3.468470e-01   0.000000e+00
    1.524040e+01   3.468470e-01   0.000000e+00
    1.528160e+01   3.468470e-01   0.000000e+00
    1.529930e+01   3.468470e-01   0.000000e+00
    1.530740e+01   3.468470e-01   0.000000e+00
    1.531800e+01   3.468470e-01   0.000000e+00
    1.533240e+01   3.468470e-01   0.000000e+00
    1.534010e+01   3.468470e-01   0.000000e+00
    1.538340e+01   3.530960e-01   0.000000e+00
    1.539060e+01   3.530960e-01   0.000000e+00
    1.543470e+01   3.530960e-01   0.000000e+00
    1.544170e+01   3.530960e-01   0.000000e+00
    1.548490e+01   3.530960e-01   0.000000e+00
    1.549790e+01   3.530960e-01   0.000000e+00
    1.551020e+01   3.530960e-01   0.000000e+00
    1.551880e+01   3.530960e-01   0.000000e+00
    1.556120e+01   3.530960e-01   0.000000e+00
    1.557100e+01   3.530960e-01   0.000000e+00
    1.560570e+01   3.530960e-01   0.000000e+00
    1.561200e+01   3.530960e-01   0.000000e+00
    1.563850e+01   3.593460e-01   0.000000e+00
    1.564500e+01   3.593460e-01   0.000000e+00
    1.565560e+01   3.593460e-01   0.000000e+00
    1.566790e+01   3.593460e-01   0.000000e+00
    1.567540e+01   3.593460e-01   0.000000e+00
    1.571850e+01   3.593460e-01   0.000000e+00
    1.572530e+01   3.593460e-01   0.000000e+00
    1.576790e+01   3.593460e-01   0.000000e+00
    1.580910e+01   3.593460e-01   0.000000e+00
    1.581770e+01   3.593460e-01   0.000000e+00
    1.586070e+01   3.593460e-01   0.000000e+00
    1.589420e+01   3.655950e-01   0.000000e+00
    1.590070e+01   3.655950e-01   0.000000e+00
    1.591200e+01   3.655950e-01   0.000000e+00
    1.592410e+01   3.655950e-01   0.000000e+00
    1.593200e+01   3.655950e-01   0.000000e+00
    1.597500e+01   3.655950e-01   0.000000e+00
    1.598130e+01   3.655950e-01   0.000000e+00
    1.600650e+01   3.655950e-01   0.000000e+00
    1.601560e+01   3.655950e-01   0.000000e+00
    1.602520e+01   3.655950e-01   0.000000e+00
    1.605150e+01   3.655950e-01   0.000000e+00
    1.605900e+01   3.655950e-01   0.000000e+00
    1.609970e+01   3.655950e-01   0.000000e+00
    1.611500e+01   3.655950e-01   0.000000e+00
    1.612610e+01   3.655950e-01   0.000000e+00
    1.616330e+01   3.718450e-01   0.000000e+00
    1.616960e+01   3.718450e-01   0.000000e+00
    1.619300e+01   3.718450e-01   0.000000e+00
    1.620030e+01   3.718450e-01   0.000000e+00
    1.621080e+01   3.718450e-01   0.000000e+00
    1.622570e+01   3.718450e-01   0.000000e+00
    1.623330e+01   3.718450e-01   0.000000e+00
    1.627550e+01   3.718450e-01   0.000000e+00
    1.628900e+01   3.718450e-01   0.000000e+00
    1.630220e+01   3.718450e-01   0.000000e+00
    1.631110e+01   3.718450e-01   0.000000e+00
    1.635350e+01   3.718450e-01   0.000000e+00
    1.636470e+01   3.718450e-01   0.000000e+00
    1.639790e+01   3.718450e-01   0.000000e+00
    1.640480e+01   3.718450e-01   0.000000e+00
    1.643090e+01   3.780940e-01   0.000000e+00
    1.643780e+01   3.780940e-01   0.000000e+00
    1.644950e+01   3.780940e-01   0.000000e+00
    1.646250e+01   3.780940e-01   0.000000e+00
    1.647070e+01   3.780940e-01   0.000000e+00
    1.651300e+01   3.780940e-01   0.000000e+00
    1.652040e+01   3.780940e-01   0.000000e+00
    1.656270e+01   3.780940e-01   0.000000e+00
    1.660380e+01   3.780940e-01   0.000000e+00
    1.661340e+01   3.780940e-01   0.000000e+00
    1.665690e+01   3.780940e-01   0.000000e+00
    1.666720e+01   3.780940e-01   0.000000e+00
    1.669150e+01   3.843440e-01   0.000000e+00
    1.669900e+01   3.843440e-01   0.000000e+00
    1.674180e+01   3.843440e-01   0.000000e+00
    1.677150e+01   3.843440e-01   0.000000e+00
    1.677850e+01   3.843440e-01   0.000000e+00
    1.681170e+01   3.843440e-01   0.000000e+00
    1.682210e+01   3.843440e-01   0.000000e+00
    1.683230e+01   3.843440e-01   0.000000e+00
    1.686540e+01   3.843440e-01   0.000000e+00
    1.687360e+01   3.843440e-01   0.000000e+00
    1.691070e+01   3.843440e-01   0.000000e+00
    1.692720e+01   3.843440e-01   0.000000e+00
    1.693970e+01   3.843440e-01   0.000000e+00
    1.698260e+01   3.905930e-01   0.000000e+00
    1.699650e+01   3.905930e-01   0.000000e+00
    1.700800e+01   3.905930e-01   0.000000e+00
    1.701710e+01   3.905930e-01   0.000000e+00
    1.705450e+01   3.905930e-01   0.000000e+00
    1.706150e+01   3.905930e-01   0.000000e+00
    1.708970e+01   3.905930e-01   0.000000e+00
    1.710100e+01   3.905930e-01   0.000000e+00
    1.711180e+01   3.905930e-01   0.000000e+00
    1.715120e+01   3.905930e-01   0.000000e+00
    1.716000e+01   3.905930e-01   0.000000e+00
    1.719680e+01   3.905930e-01   0.000000e+00
    1.721510e+01   3.968430e-01   0.000000e+00
    1.722900e+01   3.968430e-01   0.000000e+00
    1.724200e+01   3.968430e-01   0.000000e+00
    1.725570e+01   3.968430e-01   0.000000e+00
    1.726460e+01   3.968430e-01   0.000000e+00
    1.730650e+01   3.968430e-01   0.000000e+00
    1.731510e+01   3.968430e-01   0.000000e+00
    1.735760e+01   3.968430e-01   0.000000e+00
    1.737330e+01   3.968430e-01   0.000000e+00
    1.738960e+01   3.968430e-01   0.000000e+00
    1.740000e+01   3.968430e-01   0.000000e+00
    1.744380e+01   3.968430e-01   0.000000e+00
    1.745810e+01   3.968430e-01   0.000000e+00
    1.747100e+01   3.968430e-01   0.000000e+00
    1.748080e+01   4.030920e-01   0.000000e+00
    1.752150e+01   4.030920e-01   0.000000e+00
    1.752880e+01   4.030920e-01   0.000000e+00
    1.756110e+01   4.030920e-01   0.000000e+00
    1.757150e+01   4.030920e-01   0.000000e+00
    1.758210e+01   4.030920e-01   0.000000e+00
    1.761160e+01   4.030920e-01   0.000000e+00
    1.761980e+01   4.030920e-01   0.000000e+00
    1.766310e+01   4.030920e-01   0.000000e+00
    1.768120e+01   4.030920e-01   0.000000e+00
    1.769270e+01   4.030920e-01   0.000000e+00
    1.773540e+01   4.093420e-01   0.000000e+00
    1.774290e+01   4.093420e-01   0.000000e+00
    1.777470e+01   4.093420e-01   0.000000e+00
    1.778370e+01   4.093420e-01   0.000000e+00
    1.779530e+01   4.093420e-01   0.000000e+00
    1.781560e+01   4.093420e-01   0.000000e+00
    1.782410e+01   4.093420e-01   0.000000e+00
    1.786640e+01   4.093420e-01   0.000000e+00
    1.790770e+01   4.093420e-01   0.000000e+00
    1.794990e+01   4.093420e-01   0.000000e+00
    1.796330e+01   4.093420e-01   0.000000e+00
    1.797440e+01   4.093420e-01   0.000000e+00
    1.800770e+01   4.155910e-01   0.000000e+00
    1.801600e+01   4.155910e-01   0.000000e+00
    1.805810e+01   4.155910e-01   0.000000e+00
    1.809520e+01   4.155910e-01   0.000000e+00
    1.810320e+01   4.155910e-01   0.000000e+00
    1.814060e+01   4.155910e-01   0.000000e+00
    1.815320e+01   4.155910e-01   0.000000e+00
    1.816680e+01   4.155910e-01   0.000000e+00
    1.819290e+01   4.155910e-01   0.000000e+00
    1.820200e+01   4.155910e-01   0.000000e+00
    1.824450e+01   4.155910e-01   0.000000e+00
    1.825980e+01   4.218410e-01   0.000000e+00
    1.826940e+01   4.218410e-01   0.000000e+00
    1.831130e+01   4.218410e-01   0.000000e+00
    1.832340e+01   4.218410e-01   0.000000e+00
    1.834640e+01   4.218410e-01   0.000000e+00
    1.835520e+01   4.218410e-01   0.000000e+00
    1.839800e+01   4.218410e-01   0.000000e+00
    1.844010e+01   4.218410e-01   0.000000e+00
    1.846540e+01   4.218410e-01   0.000000e+00
    1.847490e+01   4.218410e-01   0.000000e+00
    1.848850e+01   4.218410e-01   0.000000e+00
    1.850710e+01   4.280900e-01   0.000000e+00
    1.851670e+01   4.280900e-01   0.000000e+00
    1.855840e+01   4.280900e-01   0.000000e+00
    1.857440e+01   4.280900e-01   0.000000e+00
    1.858900e+01   4.280900e-01   0.000000e+00
    1.859920e+01   4.280900e-01   0.000000e+00
    1.864180e+01   4.280900e-01   0.000000e+00
    1.865330e+01   4.280900e-01   0.000000e+00
    1.869670e+01   4.280900e-01   0.000000e+00
    1.870880e+01   4.280900e-01   0.000000e+00
    1.875110e+01   4.280900e-01   0.000000e+00
    1.875960e+01   4.343400e-01   0.000000e+00
    1.880090e+01   4.343400e-01   0.000000e+00
    1.881140e+01   4.343400e-01   0.000000e+00
    1.882350e+01   4.343400e-01   0.000000e+00
    1.885010e+01   4.343400e-01   0.000000e+00
    1.885900e+01   4.343400e-01   0.000000e+00
    1.890190e+01   4.343400e-01   0.000000e+00
    1.894410e+01   4.343400e-01   0.000000e+00
    1.895440e+01   4.343400e-01   0.000000e+00
    1.899690e+01   4.343400e-01   0.000000e+00
    1.902610e+01   4.405890e-01   0.000000e+00
    1.903980e+01   4.405890e-01   0.000000e+00
    1.905090e+01   4.405890e-01   0.000000e+00
    1.909270e+01   4.405890e-01   0.000000e+00
    1.910150e+01   4.405890e-01   0.000000e+00
    1.914430e+01   4.405890e-01   0.000000e+00
    1.916360e+01   4.405890e-01   0.000000e+00
    1.917470e+01   4.405890e-01   0.000000e+00
    1.921740e+01   4.405890e-01   0.000000e+00
    1.923800e+01   4.405890e-01   0.000000e+00
    1.925030e+01   4.405890e-01   0.000000e+00
    1.926270e+01   4.468390e-01   0.000000e+00
    1.929370e+01   4.468390e-01   0.000000e+00
    1.930270e+01   4.468390e-01   0.000000e+00
    1.934460e+01   4.468390e-01   0.000000e+00
    1.937320e+01   4.468390e-01   0.000000e+00
    1.938270e+01   4.468390e-01   0.000000e+00
    1.942620e+01   4.468390e-01   0.000000e+00
    1.946810e+01   4.468390e-01   0.000000e+00
    1.947770e+01   4.468390e-01   0.000000e+00
    1.951230e+01   4.468390e-01   0.000000e+00
    1.952690e+01   4.530880e-01   0.000000e+00
    1.953820e+01   4.530880e-01   0.000000e+00
    1.957980e+01   4.530880e-01   0.000000e+00
    1.959040e+01   4.530880e-01   0.000000e+00
    1.963280e+01   4.530880e-01   0.000000e+00
    1.965070e+01   4.530880e-01   0.000000e+00
    1.967020e+01   4.530880e-01   0.000000e+00
    1.968190e+01   4.530880e-01   0.000000e+00
    1.972410e+01   4.530880e-01   0.000000e+00
    1.974840e+01   4.530880e-01   0.000000e+00
    1.975970e+01   4.530880e-01   0.000000e+00
    1.977330e+01   4.593380e-01   0.000000e+00
    1.979910e+01   4.593380e-01   0.000000e+00
    1.980890e+01   4.593380e-01   0.000000e+00
    1.985070e+01   4.593380e-01   0.000000e+00
    1.989160e+01   4.593380e-01   0.000000e+00
    1.992260e+01   4.593380e-01   0.000000e+00
    1.993890e+01   4.593380e-01   0.000000e+00
    1.995230e+01   4.593380e-01   0.000000e+00
    1.999400e+01   4.593380e-01   0.000000e+00
    2.000400e+01   4.593380e-01   0.000000e+00
    2.004570e+01   4.655870e-01   0.000000e+00
    2.007780e+01   4.655870e-01   0.000000e+00
    2.008710e+01   4.655870e-01   0.000000e+00
    2.012960e+01   4.655870e-01   0.000000e+00
    2.014350e+01   4.655870e-01   0.000000e+00
    2.015680e+01   4.655870e-01   0.000000e+00
    2.019930e+01   4.655870e-01   0.000000e+00
    2.021150e+01   4.655870e-01   0.000000e+00
    2.025320e+01   4.655870e-01   0.000000e+00
    2.026910e+01   4.718370e-01   0.000000e+00
    2.029050e+01   4.718370e-01   0.000000e+00
    2.030140e+01   4.718370e-01   0.000000e+00
    2.034310e+01   4.718370e-01   0.000000e+00
    2.037040e+01   4.718370e-01   0.000000e+00
    2.038600e+01   4.718370e-01   0.000000e+00
    2.039890e+01   4.718370e-01   0.000000e+00
    2.044120e+01   4.718370e-01   0.000000e+00
    2.045550e+01   4.718370e-01   0.000000e+00
    2.049700e+01   4.718370e-01   0.000000e+00
    2.050870e+01   4.718370e-01   0.000000e+00
    2.055030e+01   4.780860e-01   0.000000e+00
    2.057070e+01   4.780860e-01   0.000000e+00
    2.058740e+01   4.780860e-01   0.000000e+00
    2.059960e+01   4.780860e-01   0.000000e+00
    2.064230e+01   4.780860e-01   0.000000e+00
    2.065640e+01   4.780860e-01   0.000000e+00
    2.069850e+01   4.780860e-01   0.000000e+00
    2.071150e+01   4.780860e-01   0.000000e+00
    2.075300e+01   4.780860e-01   0.000000e+00
    2.076810e+01   4.843360e-01   0.000000e+00
    2.079530e+01   4.843360e-01   0.000000e+00
    2.080610e+01   4.843360e-01   0.000000e+00
    2.084800e+01   4.843360e-01   0.000000e+00
    2.088920e+01   4.843360e-01   0.000000e+00
    2.093110e+01   4.843360e-01   0.000000e+00
    2.095060e+01   4.843360e-01   0.000000e+00
    2.096400e+01   4.843360e-01   0.000000e+00
    2.100530e+01   4.843360e-01   0.000000e+00
    2.102020e+01   4.905850e-01   0.000000e+00
    2.105090e+01   4.905850e-01   0.000000e+00
    2.106150e+01   4.905850e-01   0.000000e+00
    2.110360e+01   4.905850e-01   0.000000e+00
    2.114520e+01   4.905850e-01   0.000000e+00
    2.115980e+01   4.905850e-01   0.000000e+00
    2.120160e+01   4.905850e-01   0.000000e+00
    2.121700e+01   4.905850e-01   0.000000e+00
    2.125280e+01   4.905850e-01   0.000000e+00
    2.126320e+01   4.968350e-01   0.000000e+00
    2.130470e+01   4.968350e-01   0.000000e+00
    2.132430e+01   4.968350e-01   0.000000e+00
    2.133660e+01   4.968350e-01   0.000000e+00
    2.137940e+01   4.968350e-01   0.000000e+00
    2.140200e+01   4.968350e-01   0.000000e+00
    2.142390e+01   4.968350e-01   0.000000e+00
    2.143790e+01   4.968350e-01   0.000000e+00
    2.147900e+01   4.968350e-01   0.000000e+00
    2.149680e+01   4.968350e-01   0.000000e+00
    2.151970e+01   5.030840e-01   0.000000e+00
    2.153160e+01   5.030840e-01   0.000000e+00
    2.157320e+01   5.030840e-01   0.000000e+00
    2.160650e+01   5.030840e-01   0.000000e+00
    2.162410e+01   5.030840e-01   0.000000e+00
    2.163830e+01   5.030840e-01   0.000000e+00
    2.167980e+01   5.030840e-01   0.000000e+00
    2.169850e+01   5.030840e-01   0.000000e+00
    2.173410e+01   5.030840e-01   0.000000e+00
    2.174450e+01   5.093340e-01   0.000000e+00
    2.178580e+01   5.093340e-01   0.000000e+00
    2.179850e+01   5.093340e-01   0.000000e+00
    2.181430e+01   5.093340e-01   0.000000e+00
    2.184850e+01   5.093340e-01   0.000000e+00
    2.186010e+01   5.093340e-01   0.000000e+00
    2.190210e+01   5.093340e-01   0.000000e+00
    2.194240e+01   5.093340e-01   0.000000e+00
    2.196410e+01   5.093340e-01   0.000000e+00
    2.199300e+01   5.155830e-01   0.000000e+00
    2.200440e+01   5.155830e-01   0.000000e+00
    2.204590e+01   5.155830e-01   0.000000e+00
    2.208080e+01   5.155830e-01   0.000000e+00
    2.209190e+01   5.155830e-01   0.000000e+00
    2.213420e+01   5.155830e-01   0.000000e+00
    2.215880e+01   5.155830e-01   0.000000e+00
    2.217320e+01   5.155830e-01   0.000000e+00
    2.221410e+01   5.155830e-01   0.000000e+00
    2.223530e+01   5.218330e-01   0.000000e+00
    2.225590e+01   5.218330e-01   0.000000e+00
    2.226920e+01   5.218330e-01   0.000000e+00
    2.231090e+01   5.218330e-01   0.000000e+00
    2.233190e+01   5.218330e-01   0.000000e+00
    2.235590e+01   5.218330e-01   0.000000e+00
    2.236960e+01   5.218330e-01   0.000000e+00
    2.241080e+01   5.218330e-01   0.000000e+00
    2.244830e+01   5.218330e-01   0.000000e+00
    2.246380e+01   5.218330e-01   0.000000e+00
    2.247940e+01   5.280820e-01   0.000000e+00
    2.252060e+01   5.280820e-01   0.000000e+00
    2.253280e+01   5.280820e-01   0.000000e+00
    2.257520e+01   5.280820e-01   0.000000e+00
    2.261670e+01   5.280820e-01   0.000000e+00
    2.265730e+01   5.280820e-01   0.000000e+00
    2.267400e+01   5.280820e-01   0.000000e+00
    2.269020e+01   5.280820e-01   0.000000e+00
    2.273110e+01   5.343320e-01   0.000000e+00
    2.274420e+01   5.343320e-01   0.000000e+00
    2.278590e+01   5.343320e-01   0.000000e+00
    2.282730e+01   5.343320e-01   0.000000e+00
    2.285450e+01   5.343320e-01   0.000000e+00
    2.286870e+01   5.343320e-01   0.000000e+00
    2.290970e+01   5.343320e-01   0.000000e+00
    2.294960e+01   5.343320e-01   0.000000e+00
    2.296850e+01   5.405810e-01   0.000000e+00
    2.298330e+01   5.405810e-01   0.000000e+00
    2.302490e+01   5.405810e-01   0.000000e+00
    2.304280e+01   5.405810e-01   0.000000e+00
    2.308050e+01   5.405810e-01   0.000000e+00
    2.309360e+01   5.405810e-01   0.000000e+00
    2.313480e+01   5.405810e-01   0.000000e+00
    2.317470e+01   5.405810e-01   0.000000e+00
    2.320800e+01   5.468310e-01   0.000000e+00
    2.323940e+01   5.468310e-01   0.000000e+00
    2.325960e+01   5.468310e-01   0.000000e+00
    2.330180e+01   5.468310e-01   0.000000e+00
    2.332090e+01   5.468310e-01   0.000000e+00
    2.335960e+01   5.468310e-01   0.000000e+00
    2.337370e+01   5.468310e-01   0.000000e+00
    2.341460e+01   5.468310e-01   0.000000e+00
    2.345440e+01   5.530800e-01   0.000000e+00
    2.348380e+01   5.530800e-01   0.000000e+00
    2.349790e+01   5.530800e-01   0.000000e+00
    2.354040e+01   5.530800e-01   0.000000e+00
    2.358080e+01   5.530800e-01   0.000000e+00
    2.360550e+01   5.530800e-01   0.000000e+00
    2.362220e+01   5.530800e-01   0.000000e+00
    2.366290e+01   5.530800e-01   0.000000e+00
    2.368380e+01   5.593300e-01   0.000000e+00
    2.371170e+01   5.593300e-01   0.000000e+00
    2.372550e+01   5.593300e-01   0.000000e+00
    2.376770e+01   5.593300e-01   0.000000e+00
    2.380870e+01   5.593300e-01   0.000000e+00
    2.384910e+01   5.593300e-01   0.000000e+00
    2.387380e+01   5.593300e-01   0.000000e+00
    2.390690e+01   5.593300e-01   0.000000e+00
    2.391990e+01   5.655790e-01   0.000000e+00
    2.396110e+01   5.655790e-01   0.000000e+00
    2.399950e+01   5.655790e-01   0.000000e+00
    2.401250e+01   5.655790e-01   0.000000e+00
    2.405410e+01   5.655790e-01   0.000000e+00
    2.409410e+01   5.655790e-01   0.000000e+00
    2.411000e+01   5.655790e-01   0.000000e+00
    2.415080e+01   5.655790e-01   0.000000e+00
    2.417990e+01   5.718290e-01   0.000000e+00
    2.420200e+01   5.718290e-01   0.000000e+00
    2.421790e+01   5.718290e-01   0.000000e+00
    2.426000e+01   5.718290e-01   0.000000e+00
    2.428510e+01   5.718290e-01   0.000000e+00
    2.431520e+01   5.718290e-01   0.000000e+00
    2.433170e+01   5.718290e-01   0.000000e+00
    2.437220e+01   5.718290e-01   0.000000e+00
    2.439960e+01   5.780780e-01   0.000000e+00
    2.442190e+01   5.780780e-01   0.000000e+00
    2.443800e+01   5.780780e-01   0.000000e+00
    2.448010e+01   5.780780e-01   0.000000e+00
    2.450580e+01   5.780780e-01   0.000000e+00
    2.453480e+01   5.780780e-01   0.000000e+00
    2.455130e+01   5.780780e-01   0.000000e+00
    2.459180e+01   5.780780e-01   0.000000e+00
    2.462570e+01   5.780780e-01   0.000000e+00
    2.464490e+01   5.843280e-01   0.000000e+00
    2.466240e+01   5.843280e-01   0.000000e+00
    2.470420e+01   5.843280e-01   0.000000e+00
    2.472350e+01   5.843280e-01   0.000000e+00
    2.476470e+01   5.843280e-01   0.000000e+00
    2.478240e+01   5.843280e-01   0.000000e+00
    2.482290e+01   5.843280e-01   0.000000e+00
    2.485130e+01   5.843280e-01   0.000000e+00
    2.487340e+01   5.905770e-01   0.000000e+00
    2.489020e+01   5.905770e-01   0.000000e+00
    2.493180e+01   5.905770e-01   0.000000e+00
    2.495700e+01   5.905770e-01   0.000000e+00
    2.498730e+01   5.905770e-01   0.000000e+00
    2.500380e+01   5.905770e-01   0.000000e+00
    2.504430e+01   5.905770e-01   0.000000e+00
    2.508380e+01   5.905770e-01   0.000000e+00
    2.510930e+01   5.968270e-01   0.000000e+00
    2.512550e+01   5.968270e-01   0.000000e+00
    2.516720e+01   5.968270e-01   0.000000e+00
    2.520690e+01   5.968270e-01   0.000000e+00
    2.523150e+01   5.968270e-01   0.000000e+00
    2.524970e+01   5.968270e-01   0.000000e+00
    2.529020e+01   5.968270e-01   0.000000e+00
    2.532230e+01   5.968270e-01   0.000000e+00
    2.534290e+01   6.030760e-01   0.000000e+00
    2.536100e+01   6.030760e-01   0.000000e+00
    2.540260e+01   6.030760e-01   0.000000e+00
    2.542500e+01   6.030760e-01   0.000000e+00
    2.546600e+01   6.030760e-01   0.000000e+00
    2.548210e+01   6.030760e-01   0.000000e+00
    2.552270e+01   6.030760e-01   0.000000e+00
    2.556230e+01   6.030760e-01   0.000000e+00
    2.560250e+01   6.093260e-01   0.000000e+00
    2.562200e+01   6.093260e-01   0.000000e+00
    2.566390e+01   6.093260e-01   0.000000e+00
    2.568520e+01   6.093260e-01   0.000000e+00
    2.572590e+01   6.093260e-01   0.000000e+00
    2.574730e+01   6.093260e-01   0.000000e+00
    2.578770e+01   6.093260e-01   0.000000e+00
    2.580680e+01   6.155750e-01   0.000000e+00
    2.584800e+01   6.155750e-01   0.000000e+00
    2.586980e+01   6.155750e-01   0.000000e+00
    2.591120e+01   6.155750e-01   0.000000e+00
    2.592840e+01   6.155750e-01   0.000000e+00
    2.596910e+01   6.155750e-01   0.000000e+00
    2.600870e+01   6.155750e-01   0.000000e+00
    2.604870e+01   6.218250e-01   0.000000e+00
    2.606470e+01   6.218250e-01   0.000000e+00
    2.610650e+01   6.218250e-01   0.000000e+00
    2.614740e+01   6.218250e-01   0.000000e+00
    2.618760e+01   6.218250e-01   0.000000e+00
    2.622740e+01   6.218250e-01   0.000000e+00
    2.626730e+01   6.218250e-01   0.000000e+00
    2.630780e+01   6.280740e-01   0.000000e+00
    2.632810e+01   6.280740e-01   0.000000e+00
    2.636970e+01   6.280740e-01   0.000000e+00
    2.639260e+01   6.280740e-01   0.000000e+00
    2.643310e+01   6.280740e-01   0.000000e+00
    2.645580e+01   6.280740e-01   0.000000e+00
    2.649620e+01   6.280740e-01   0.000000e+00
    2.651500e+01   6.343240e-01   0.000000e+00
    2.655640e+01   6.343240e-01   0.000000e+00
    2.658750e+01   6.343240e-01   0.000000e+00
    2.661800e+01   6.343240e-01   0.000000e+00
    2.663680e+01   6.343240e-01   0.000000e+00
    2.667710e+01   6.343240e-01   0.000000e+00
    2.671660e+01   6.343240e-01   0.000000e+00
    2.674600e+01   6.405730e-01   0.000000e+00
    2.676370e+01   6.405730e-01   0.000000e+00
    2.680550e+01   6.405730e-01   0.000000e+00
    2.684600e+01   6.405730e-01   0.000000e+00
    2.688600e+01   6.405730e-01   0.000000e+00
    2.691050e+01   6.405730e-01   0.000000e+00
    2.695080e+01   6.405730e-01   0.000000e+00
    2.697030e+01   6.468230e-01   0.000000e+00
    2.701160e+01   6.468230e-01   0.000000e+00
    2.704460e+01   6.468230e-01   0.000000e+00
    2.707530e+01   6.468230e-01   0.000000e+00
    2.709470e+01   6.468230e-01   0.000000e+00
    2.713500e+01   6.468230e-01   0.000000e+00
    2.717450e+01   6.468230e-01   0.000000e+00
    2.720700e+01   6.530720e-01   0.000000e+00
    2.722470e+01   6.530720e-01   0.000000e+00
    2.726650e+01   6.530720e-01   0.000000e+00
    2.730690e+01   6.530720e-01   0.000000e+00
    2.734680e+01   6.530720e-01   0.000000e+00
    2.738660e+01   6.530720e-01   0.000000e+00
    2.742650e+01   6.530720e-01   0.000000e+00
    2.744480e+01   6.593220e-01   0.000000e+00
    2.748640e+01   6.593220e-01   0.000000e+00
    2.752720e+01   6.593220e-01   0.000000e+00
    2.756720e+01   6.593220e-01   0.000000e+00
    2.760700e+01   6.593220e-01   0.000000e+00
    2.763900e+01   6.593220e-01   0.000000e+00
    2.765740e+01   6.655710e-01   0.000000e+00
    2.769850e+01   6.655710e-01   0.000000e+00
    2.773970e+01   6.655710e-01   0.000000e+00
    2.778000e+01   6.655710e-01   0.000000e+00
    2.781990e+01   6.655710e-01   0.000000e+00
    2.785970e+01   6.655710e-01   0.000000e+00
    2.787920e+01   6.655710e-01   0.000000e+00
    2.792020e+01   6.718210e-01   0.000000e+00
    2.796160e+01   6.718210e-01   0.000000e+00
    2.800200e+01   6.718210e-01   0.000000e+00
    2.802620e+01   6.718210e-01   0.000000e+00
    2.806650e+01   6.718210e-01   0.000000e+00
    2.809730e+01   6.718210e-01   0.000000e+00
    2.812980e+01   6.780700e-01   0.000000e+00
    2.814890e+01   6.780700e-01   0.000000e+00
    2.819060e+01   6.780700e-01   0.000000e+00
    2.823070e+01   6.780700e-01   0.000000e+00
    2.827060e+01   6.780700e-01   0.000000e+00
    2.831030e+01   6.780700e-01   0.000000e+00
    2.834570e+01   6.843200e-01   0.000000e+00
    2.836400e+01   6.843200e-01   0.000000e+00
    2.840570e+01   6.843200e-01   0.000000e+00
    2.844620e+01   6.843200e-01   0.000000e+00
    2.848610e+01   6.843200e-01   0.000000e+00
    2.852590e+01   6.843200e-01   0.000000e+00
    2.856590e+01   6.905690e-01   0.000000e+00
    2.860650e+01   6.905690e-01   0.000000e+00
    2.862990e+01   6.905690e-01   0.000000e+00
    2.867100e+01   6.905690e-01   0.000000e+00
    2.870270e+01   6.905690e-01   0.000000e+00
    2.874270e+01   6.905690e-01   0.000000e+00
    2.876810e+01   6.905690e-01   0.000000e+00
    2.880860e+01   6.968190e-01   0.000000e+00
