#    t [Myr]     r [kpc]      v [km/s]
  0.475829E+03  0.550290E+01  0.589074E+00
  0.475995E+03  0.550297E+01  0.399278E+00
  0.476162E+03  0.550304E+01  0.401099E+00
  0.476329E+03  0.550313E+01  0.550645E+00
  0.476495E+03  0.550321E+01  0.455982E+00
  0.476662E+03  0.550327E+01  0.368957E+00
  0.476829E+03  0.550337E+01  0.557461E+00
  0.476995E+03  0.550348E+01  0.657001E+00
  0.477162E+03  0.550359E+01  0.659117E+00
  0.477329E+03  0.550368E+01  0.518503E+00
  0.477495E+03  0.550381E+01  0.783572E+00
  0.477662E+03  0.550390E+01  0.489828E+00
  0.477829E+03  0.550398E+01  0.475549E+00
  0.477995E+03  0.550409E+01  0.635906E+00
  0.478162E+03  0.550413E+01  0.277408E+00
  0.478329E+03  0.550426E+01  0.720404E+00
  0.478495E+03  0.550439E+01  0.796675E+00
  0.478662E+03  0.550457E+01  0.103501E+01
  0.478829E+03  0.550466E+01  0.568097E+00
  0.478995E+03  0.550481E+01  0.884405E+00
  0.479162E+03  0.550490E+01  0.497173E+00
  0.479329E+03  0.550498E+01  0.480720E+00
  0.479495E+03  0.550509E+01  0.654298E+00
  0.479662E+03  0.550520E+01  0.664993E+00
  0.479829E+03  0.550526E+01  0.346746E+00
  0.479995E+03  0.550535E+01  0.494764E+00
  0.480162E+03  0.550539E+01  0.250379E+00
  0.480329E+03  0.550550E+01  0.660410E+00
  0.480495E+03  0.550562E+01  0.681916E+00
  0.480662E+03  0.550572E+01  0.585725E+00
  0.480829E+03  0.550587E+01  0.901445E+00
  0.480995E+03  0.550599E+01  0.683502E+00
  0.481162E+03  0.550613E+01  0.814950E+00
  0.481329E+03  0.550629E+01  0.964965E+00
  0.481495E+03  0.550641E+01  0.723518E+00
  0.481662E+03  0.550653E+01  0.677333E+00
  0.481829E+03  0.550660E+01  0.396046E+00
  0.481995E+03  0.550671E+01  0.665815E+00
  0.482162E+03  0.550687E+01  0.910377E+00
  0.482329E+03  0.550701E+01  0.852321E+00
  0.482495E+03  0.550713E+01  0.717760E+00
  0.482662E+03  0.550725E+01  0.671692E+00
  0.482829E+03  0.550738E+01  0.801552E+00
  0.482995E+03  0.550755E+01  0.969901E+00
  0.483162E+03  0.550767E+01  0.713529E+00
  0.483328E+03  0.550785E+01  0.107949E+01
  0.483495E+03  0.550798E+01  0.763711E+00
  0.483662E+03  0.550812E+01  0.780340E+00
  0.483828E+03  0.550822E+01  0.621157E+00
  0.483995E+03  0.550830E+01  0.480602E+00
  0.484162E+03  0.550845E+01  0.877412E+00
  0.484328E+03  0.550850E+01  0.271944E+00
  0.484495E+03  0.550857E+01  0.404331E+00
  0.484662E+03  0.550870E+01  0.756836E+00
  0.484828E+03  0.550883E+01  0.780457E+00
  0.484995E+03  0.550898E+01  0.889811E+00
  0.485162E+03  0.550907E+01  0.547354E+00
  0.485328E+03  0.550914E+01  0.409678E+00
  0.485495E+03  0.550926E+01  0.670575E+00
  0.485662E+03  0.550935E+01  0.559812E+00
  0.485828E+03  0.550945E+01  0.564101E+00
  0.485995E+03  0.550954E+01  0.532135E+00
  0.486162E+03  0.550957E+01  0.178397E+00
  0.486328E+03  0.550966E+01  0.506633E+00
  0.486495E+03  0.550976E+01  0.632440E+00
  0.486662E+03  0.550982E+01  0.350271E+00
  0.486828E+03  0.550993E+01  0.611756E+00
  0.486995E+03  0.550995E+01  0.139204E+00
  0.487162E+03  0.551002E+01  0.392579E+00
  0.487328E+03  0.551009E+01  0.441115E+00
  0.487495E+03  0.551024E+01  0.886050E+00
  0.487662E+03  0.551031E+01  0.404390E+00
  0.487828E+03  0.551039E+01  0.449929E+00
  0.487995E+03  0.551048E+01  0.514860E+00
  0.488162E+03  0.551057E+01  0.544475E+00
  0.488328E+03  0.551066E+01  0.500698E+00
  0.488495E+03  0.551069E+01  0.176340E+00
  0.488662E+03  0.551073E+01  0.247793E+00
  0.488828E+03  0.551079E+01  0.384059E+00
  0.488995E+03  0.551086E+01  0.397809E+00
  0.489162E+03  0.551098E+01  0.723695E+00
  0.489328E+03  0.551113E+01  0.832695E+00
  0.489495E+03  0.551121E+01  0.473610E+00
  0.489662E+03  0.551137E+01  0.939757E+00
  0.489828E+03  0.551154E+01  0.103001E+01
  0.489995E+03  0.551168E+01  0.808016E+00
  0.490162E+03  0.551185E+01  0.977364E+00
  0.490328E+03  0.551199E+01  0.843801E+00
  0.490495E+03  0.551220E+01  0.122163E+01
  0.490662E+03  0.551228E+01  0.507397E+00
  0.490828E+03  0.551242E+01  0.828935E+00
  0.490995E+03  0.551250E+01  0.471318E+00
  0.491162E+03  0.551267E+01  0.972252E+00
  0.491328E+03  0.551277E+01  0.609229E+00
  0.491495E+03  0.551288E+01  0.617338E+00
  0.491662E+03  0.551300E+01  0.703834E+00
  0.491828E+03  0.551310E+01  0.576206E+00
  0.491995E+03  0.551323E+01  0.780927E+00
  0.492162E+03  0.551335E+01  0.720992E+00
  0.492328E+03  0.551344E+01  0.533957E+00
  0.492495E+03  0.551354E+01  0.581259E+00
  0.492662E+03  0.551359E+01  0.273883E+00
  0.492828E+03  0.551370E+01  0.657589E+00
  0.492995E+03  0.551384E+01  0.803374E+00
  0.493162E+03  0.551396E+01  0.704891E+00
  0.493328E+03  0.551406E+01  0.595949E+00
  0.493495E+03  0.551413E+01  0.441585E+00
  0.493662E+03  0.551424E+01  0.630207E+00
  0.493828E+03  0.551433E+01  0.520383E+00
  0.493995E+03  0.551441E+01  0.463973E+00
  0.494162E+03  0.551452E+01  0.672632E+00
  0.494328E+03  0.551464E+01  0.709592E+00
  0.494495E+03  0.551471E+01  0.379946E+00
  0.494662E+03  0.551485E+01  0.830169E+00
  0.494828E+03  0.551490E+01  0.287045E+00
  0.494995E+03  0.551495E+01  0.322360E+00
  0.495162E+03  0.551504E+01  0.527376E+00
  0.495328E+03  0.551511E+01  0.396398E+00
  0.495495E+03  0.551518E+01  0.389641E+00
  0.495662E+03  0.551525E+01  0.442761E+00
  0.495828E+03  0.551536E+01  0.607819E+00
  0.495995E+03  0.551544E+01  0.484716E+00
  0.496162E+03  0.551549E+01  0.318541E+00
  0.496328E+03  0.551558E+01  0.534721E+00
  0.496495E+03  0.551568E+01  0.564689E+00
  0.496662E+03  0.551580E+01  0.700896E+00
  0.496828E+03  0.551592E+01  0.688791E+00
  0.496995E+03  0.551598E+01  0.358792E+00
  0.497162E+03  0.551604E+01  0.342926E+00
  0.497328E+03  0.551613E+01  0.540773E+00
  0.497495E+03  0.551624E+01  0.681211E+00
  0.497662E+03  0.551631E+01  0.378124E+00
  0.497828E+03  0.551640E+01  0.554817E+00
  0.497995E+03  0.551646E+01  0.333055E+00
  0.498162E+03  0.551651E+01  0.312724E+00
  0.498328E+03  0.551664E+01  0.781632E+00
  0.498495E+03  0.551675E+01  0.631441E+00
  0.498662E+03  0.551691E+01  0.950569E+00
  0.498828E+03  0.551710E+01  0.109677E+01
  0.498995E+03  0.551722E+01  0.707888E+00
  0.499162E+03  0.551735E+01  0.735799E+00
  0.499328E+03  0.551747E+01  0.717407E+00
  0.499495E+03  0.551761E+01  0.829522E+00
  0.499662E+03  0.551776E+01  0.890281E+00
  0.499828E+03  0.551787E+01  0.645484E+00
  0.499995E+03  0.551799E+01  0.699662E+00
